A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
2,1,3,0,0,1,1,1,0,0,2,1,1,1,1,1,2,2,0,1,0,2,0,1,0,1,0,1,2,0,0,2,0,0,1,2,1,1,0,1,0,1,3,2,1,3,1,2,1,0,0,0,2,2,1,2,3,0,2,2,0,1,2,0,0.6404341777751743,0.7442185781104144,0.76186376613409,0.765629141626766,0.7659787028319887
0,1,0,1,0,1,2,1,0,1,1,1,0,2,2,1,3,0,0,0,0,5,1,2,1,4,1,2,0,2,0,1,1,1,4,1,1,1,1,2,1,0,5,2,2,3,0,1,2,0,0,0,0,1,4,1,1,2,2,0,1,0,1,0,0.6316288622674319,0.7408666628964684,0.7618082188034948,0.7650101916111575,0.7662074619410453
0,3,0,0,1,0,2,0,2,1,2,0,0,2,0,0,0,0,2,0,0,3,3,1,0,2,1,3,1,0,1,3,1,0,2,0,2,2,1,1,0,0,2,3,2,3,0,2,2,2,1,0,1,1,1,1,1,0,2,1,0,1,0,0,0.6350425004039599,0.7413763404239685,0.7610750438424575,0.7647740258446565,0.765629141626766
0,0,1,0,1,1,0,2,0,1,1,1,1,1,2,2,0,1,0,2,1,1,0,1,1,1,0,4,0,0,2,0,1,1,4,1,1,1,1,1,0,1,0,1,1,4,1,2,2,0,2,0,2,0,1,1,4,1,2,1,0,2,2,0,0.6393989674794714,0.7424656986495688,0.7616782583891025,0.7647144019116502,0.7657027033717331
0,0,1,0,0,3,2,1,0,2,2,0,0,3,0,1,2,1,3,1,1,1,1,1,1,1,0,2,0,1,0,2,2,1,0,1,3,1,0,3,0,1,1,0,3,1,1,1,0,2,1,0,1,0,2,0,2,2,2,2,1,0,1,0,0.6400137961797647,0.7463495644661883,0.7621246256434656,0.7653046987172717,0.7659035385904237
0,1,1,0,0,2,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,4,1,1,0,2,2,3,2,1,1,0,0,1,1,0,0,0,2,1,1,1,4,3,1,5,2,2,0,0,2,1,2,2,2,0,2,2,1,0,1,0,0,0,0.624320083455265,0.7399173825810866,0.7614345248329886,0.7655936937076196,0.766030363213935
0,0,3,0,1,0,2,1,1,0,2,1,1,1,1,1,0,2,1,2,1,2,1,0,1,0,1,1,2,0,0,1,0,0,1,2,0,1,1,2,0,4,1,2,2,3,0,3,2,1,0,1,0,0,2,1,4,1,3,0,0,1,2,0,0.6360373232635327,0.7441660604391165,0.7623983205426104,0.765469463960014,0.7661587127528664
0,1,0,2,1,2,1,0,0,0,1,1,0,1,2,0,0,1,1,1,1,1,0,1,2,3,0,1,0,2,0,2,0,0,1,1,1,0,1,1,1,0,5,1,1,3,2,4,2,1,1,0,1,2,3,0,2,0,1,4,0,0,2,0,0.6335436716134795,0.7431951771241774,0.7603712640777528,0.7642644214689138,0.7651384721796999
1,0,0,1,1,3,0,1,0,0,2,1,0,1,0,1,2,0,0,0,2,2,4,0,1,2,2,3,1,2,0,0,0,0,4,1,0,0,2,2,1,2,2,0,1,5,2,1,1,1,0,1,1,1,2,0,1,1,3,2,0,0,0,0,0.6308481305463746,0.7389533966256869,0.7610323408099225,0.7649411211545335,0.7659020136750037
1,2,1,0,0,3,3,0,1,0,4,1,1,2,0,0,2,1,1,0,1,1,2,2,2,2,3,1,1,3,1,0,2,0,2,3,1,1,0,4,1,1,5,1,0,4,1,2,3,1,0,0,0,3,2,1,2,1,1,0,0,0,0,2,0.6338065817964011,0.7374017387806174,0.7608971586229537,0.7658637187626576,0.7668000655366574
1,2,1,0,0,3,3,0,1,0,4,1,1,2,0,0,2,1,1,0,1,1,1,2,2,2,4,1,1,3,1,1,2,0,2,3,1,3,1,3,1,2,4,1,0,3,1,1,3,1,0,0,0,3,2,1,2,0,1,0,0,0,0,2,0.6321577992998364,0.7369794798797678,0.7609604167392483,0.766136632156189,0.7668000655366574
0,1,0,2,1,2,1,0,0,0,1,1,0,1,2,0,0,1,1,1,1,1,0,1,2,2,0,1,0,2,0,2,0,0,1,1,1,0,1,0,1,0,5,1,1,3,2,5,2,1,1,0,1,2,3,0,2,0,1,5,0,0,2,0,0.6332554740694376,0.7414617454946939,0.7591424867251962,0.763664820110642,0.765005803961546
0,0,1,0,0,1,2,2,1,1,0,1,0,1,0,0,0,0,1,1,2,2,2,1,0,4,2,1,1,0,1,1,0,1,3,0,1,0,0,3,2,3,4,0,1,4,1,3,0,0,3,0,1,1,1,1,1,2,1,1,0,1,1,0,0.6237332626308294,0.7358820138791378,0.7601583788220148,0.7652602659803469,0.7659680398080405
1,1,1,2,1,0,0,0,3,0,3,1,0,2,1,1,0,0,1,1,0,1,1,1,0,0,1,1,2,1,1,2,2,0,1,1,0,0,0,0,0,0,2,2,2,2,1,3,3,1,2,1,2,3,1,2,1,0,1,2,1,0,1,1,0.6362641494434873,0.7423395834848228,0.7594092737870066,0.764508689408349,0.7653547446631083
1,1,1,1,1,1,2,1,1,1,0,0,0,2,2,1,0,0,0,1,2,1,1,0,2,2,6,4,2,1,1,0,1,4,1,0,1,1,3,1,2,0,4,2,0,3,2,2,2,1,1,1,0,2,3,2,1,2,1,0,0,0,0,0,0.6306938358264352,0.7426459815089314,0.7615006795635682,0.7655973981841099,0.7666406593840592
1,1,2,2,1,1,2,1,1,1,0,0,0,2,1,1,0,0,0,1,2,1,1,0,2,2,6,4,2,1,1,0,1,4,1,0,1,1,3,1,3,0,4,1,0,3,2,2,2,1,1,0,0,2,3,2,1,2,1,0,0,0,0,0,0.6303148816552065,0.742629450799458,0.761416292194534,0.7655973981841099,0.7666406593840592
0,2,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,1,2,0,1,3,1,2,2,2,1,0,2,1,1,2,1,1,1,2,1,0,3,3,0,1,6,4,0,2,1,1,0,2,1,0,1,1,2,0,2,3,3,0,1,0,1,0,0.6291106571080931,0.7415131757858833,0.7613256283726643,0.7654395343535577,0.7665618608575792
0,1,2,0,0,1,2,0,1,2,3,3,0,2,0,1,3,0,2,0,1,3,2,2,1,2,0,1,1,1,1,1,3,1,2,1,0,1,3,1,2,2,3,3,1,2,3,2,2,0,1,0,0,2,2,2,1,2,2,0,1,1,0,0,0.6304256697193485,0.7409651297611647,0.7616459250278279,0.766000648559554,0.7665976269699895
1,1,0,1,1,2,1,0,0,1,0,0,0,2,2,2,1,4,0,0,1,2,4,1,3,0,3,4,0,0,1,1,1,1,2,1,1,2,4,1,1,1,4,3,0,2,1,1,1,0,0,0,1,2,1,0,2,2,2,1,0,1,2,0,0.6287920129758815,0.7399689421182001,0.7606030807228156,0.765290191427231,0.7663650465555826
1,0,1,0,1,1,1,2,1,3,4,2,0,1,1,0,2,0,3,0,2,1,1,1,2,0,2,0,1,3,1,2,3,1,4,1,1,2,2,2,0,2,0,5,0,1,2,2,1,2,0,0,0,3,2,0,2,1,1,1,1,2,1,0,0.6351182591004434,0.7437994999877771,0.7616982073190252,0.7655807188826579,0.7666797483569809
1,1,0,1,0,1,0,0,0,1,2,3,0,2,2,0,0,0,3,0,0,0,3,2,2,2,0,2,1,1,2,0,2,0,3,1,1,3,4,1,2,2,7,0,1,2,1,2,1,0,1,0,1,1,0,1,2,2,3,2,0,1,0,0,0.6178052156891944,0.7387595481072864,0.7614715907324077,0.7654914860065017,0.7664113356966797
1,1,1,2,0,1,0,2,1,0,0,2,2,3,1,1,0,1,0,1,0,0,0,1,0,1,2,0,2,2,1,2,2,0,1,4,0,0,0,0,1,0,2,2,1,0,1,0,2,0,2,0,2,3,1,3,2,0,1,0,2,2,0,3,0.6343305758196952,0.7427559847614319,0.7610101120165151,0.7645742409876667,0.7657663401085949
0,4,3,2,1,1,1,3,2,1,1,2,1,1,2,2,1,1,0,2,2,2,4,0,4,3,2,3,2,0,1,2,4,2,4,0,3,1,1,0,1,2,5,2,3,2,4,0,1,0,1,2,0,4,5,1,3,3,2,0,0,1,0,0,0.6376497599995058,0.7460959479356801,0.7633028820128143,0.7663883045014126,0.7673690902443329
17,25,18,16,23,24,27,23,30,30,28,27,20,27,23,19,21,17,28,14,23,15,27,14,24,30,33,23,20,14,31,11,43,19,39,27,19,22,34,21,42,29,41,36,24,18,44,15,27,26,25,14,15,12,26,20,17,27,36,20,10,10,13,5,0.6371939671157127,0.7464394904536701,0.7651308834510823,0.7684159884711177,0.7690085605144904
17,24,18,16,23,24,27,22,30,30,28,27,20,27,22,19,20,17,28,14,23,15,27,14,23,30,33,23,20,14,31,10,43,19,39,27,19,22,34,21,42,29,41,36,24,18,44,15,27,26,25,14,15,12,26,19,17,27,36,20,10,10,13,5,0.6370083876150631,0.7463806095994542,0.7651193014321053,0.7684134768802685,0.7690082196619457
17,24,18,16,23,24,27,21,30,30,28,27,20,27,22,19,20,17,28,14,23,14,27,14,23,30,33,23,20,13,31,10,43,19,39,27,19,22,34,21,42,29,41,36,24,18,44,15,27,26,25,14,15,12,26,19,17,27,36,20,10,10,13,5,0.6368964760704332,0.7463446329262585,0.7651114443094397,0.7684118333511807,0.7690078331866075
56,37,69,23,41,57,50,50,45,62,66,57,39,36,50,26,57,20,55,25,45,30,33,22,55,41,58,46,34,26,47,28,74,43,74,50,30,29,60,54,94,56,67,58,49,43,67,47,60,38,64,20,16,38,40,28,50,43,58,38,20,25,35,29,0.6372395379657815,0.7460575538335709,0.7650142812700205,0.7684213347287284,0.7690481158951047
56,37,69,23,42,57,50,50,45,62,66,57,39,36,50,26,57,20,55,25,45,30,33,22,55,41,58,46,34,26,47,28,74,43,74,50,30,29,60,54,94,56,67,58,49,43,67,47,60,38,64,20,16,38,40,28,50,43,58,37,20,25,35,29,0.6372355508316027,0.7460647357917575,0.7650169166935674,0.7684215028748976,0.7690481158951047
55,35,67,23,41,51,49,49,43,58,61,53,36,36,47,25,56,20,52,22,41,30,31,21,53,37,56,45,32,24,43,27,70,42,70,46,29,29,55,48,89,51,61,57,44,42,63,43,57,35,60,19,15,36,37,28,48,40,53,35,20,24,35,29,0.637491967773545,0.7460764112086604,0.7650167592633331,0.7684217385139994,0.7690453263053613
1,0,5,1,1,2,2,1,0,1,2,3,1,2,1,1,1,1,0,2,3,3,1,1,4,3,1,1,0,3,1,3,1,2,3,1,1,1,3,2,3,2,3,2,3,1,2,1,1,1,2,1,1,3,1,2,0,2,2,2,1,1,2,1,0.6405370470820905,0.7466802186935899,0.7642058431494039,0.7668324864413351,0.767439507601921
19,36,18,18,22,19,30,28,33,27,38,26,25,23,28,19,18,14,30,19,22,12,15,14,19,27,34,24,20,13,27,16,46,22,35,30,22,24,23,20,35,24,35,26,36,12,34,21,28,22,32,21,15,21,20,17,26,17,28,26,22,11,17,12,0.6391008418204702,0.7470662634821756,0.7653623368884523,0.7684834573439194,0.7690358704206042
19,36,18,18,22,19,30,28,33,27,38,26,25,23,28,19,18,14,30,19,22,12,15,14,19,27,34,24,20,13,27,16,46,22,35,30,22,24,23,20,35,24,34,26,36,12,34,21,28,22,32,21,15,21,20,17,26,17,28,26,22,11,17,12,0.6391401457374605,0.7470827388580963,0.7653650214029943,0.7684841479347362,0.7690358577870261
19,36,18,18,22,19,30,28,33,27,38,26,25,23,28,19,18,14,30,19,21,11,15,14,19,27,34,24,20,13,27,16,46,22,35,30,23,23,23,20,35,24,35,26,36,12,34,21,28,22,32,21,15,21,20,17,26,17,28,26,22,11,17,12,0.6390198551319648,0.7470458643045123,0.7653558779771394,0.7684812925538951,0.7690346421362668
19,36,18,18,22,19,30,28,31,27,38,26,25,23,28,19,18,14,30,18,22,12,15,14,19,27,34,24,20,13,27,15,46,22,35,30,22,24,23,20,35,24,34,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.6390739002413991,0.7470548711067367,0.7653614390469075,0.768483835923594,0.769036102191304
19,36,18,18,22,19,30,28,31,27,38,26,25,23,28,19,18,14,30,18,22,12,15,14,19,27,34,24,20,13,27,15,46,22,35,30,22,24,23,20,35,24,35,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.6390337806933563,0.7470380581799784,0.7653586956456369,0.7684831315235984,0.7690361127874863
19,36,18,18,22,19,30,28,31,27,38,26,25,23,28,19,18,14,30,18,21,11,15,14,19,27,34,24,20,13,27,15,46,22,35,30,23,23,23,20,35,24,35,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.63895284486018,0.7470177631430237,0.7653522278062003,0.7684809563320543,0.7690348756667085
19,36,18,18,22,19,30,27,31,27,38,26,25,23,28,19,18,14,30,18,22,11,15,14,19,27,34,24,20,12,27,15,46,22,35,30,22,24,23,20,35,24,35,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.6389198246793182,0.7470027056976198,0.7653501891944672,0.7684809326983436,0.7690355536966124
19,36,18,18,22,19,30,27,31,27,38,26,25,23,28,19,18,14,30,18,22,11,15,14,19,27,34,24,20,12,27,15,46,22,35,30,22,24,23,20,35,24,34,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.638960469297943,0.7470196296794722,0.7653529475447723,0.7684816399399305,0.7690355429694617
19,36,18,18,22,19,30,27,31,27,38,26,25,23,28,19,18,14,30,18,21,10,15,14,19,27,34,24,20,12,27,15,46,22,35,30,23,23,23,20,35,24,35,26,36,12,33,21,27,22,32,21,15,21,20,16,26,17,28,26,22,11,17,12,0.6388366429548065,0.7469815597822783,0.7653436963324644,0.7684787467096181,0.7690343107173607
68,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,28,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,69,50,57,40,64,52,48,37,68,34,17,33,39,36,57,30,64,47,42,26,36,25,0.6373202991187544,0.7461972473754027,0.7651108642109199,0.768435199918928,0.7690499236143165
68,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,28,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,68,50,57,40,64,52,48,37,68,34,17,33,39,36,57,30,64,47,42,26,36,25,0.6373406211761338,0.7462050911601813,0.765112919395904,0.7684356927756658,0.7690498020615004
68,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,27,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,67,50,57,40,64,52,48,37,68,34,17,33,39,36,57,30,64,47,42,26,36,25,0.6373301298310319,0.7462072718243212,0.7651134081829826,0.7684356652574924,0.7690498015054416
67,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,28,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,69,50,57,40,64,52,48,37,68,34,16,33,39,36,57,30,64,47,42,26,36,25,0.6373165102854794,0.7461928298537736,0.765107765825666,0.7684341691184697,0.7690496754877109
67,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,28,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,68,50,57,40,64,52,48,37,68,34,16,33,39,36,57,30,64,47,42,26,36,25,0.6373369578289615,0.7462006994446628,0.7651098248235947,0.7684346625188766,0.7690495536721313
67,45,74,42,36,52,41,49,54,49,80,61,54,28,56,26,66,22,31,35,30,27,32,22,51,32,41,44,46,22,37,28,75,44,71,54,40,34,44,34,74,44,67,50,57,40,64,52,48,37,68,34,16,33,39,36,57,30,64,47,42,26,36,25,0.6373266358348832,0.7462029101143274,0.7651103154289683,0.768434634460746,0.7690495529800602
65,46,72,37,35,49,43,50,50,45,77,65,56,29,55,30,62,20,31,35,27,29,34,23,50,33,41,44,45,23,36,30,75,44,69,51,37,34,42,34,71,42,68,49,56,39,65,54,52,39,69,36,21,34,34,38,55,32,60,49,46,26,35,38,0.638040543509904,0.746404080292405,0.7651719751316963,0.7684524399670685,0.7690537168692189
65,46,72,37,35,49,43,50,50,45,77,65,56,29,55,30,62,20,31,35,27,29,34,23,50,33,41,44,45,23,36,30,75,44,69,51,37,34,42,34,71,42,69,49,56,39,65,54,52,39,69,36,21,34,34,38,55,32,60,49,46,26,35,38,0.6380220503732492,0.7463969469958527,0.7651702290166045,0.7684519953524176,0.7690536269918069
65,46,72,37,35,49,43,50,50,45,77,65,56,29,55,30,62,20,31,35,27,28,34,23,50,33,41,44,45,23,36,30,75,44,69,51,37,34,42,34,71,42,68,49,56,39,65,54,52,39,69,36,21,34,34,38,55,32,60,49,46,26,35,38,0.6380097934993179,0.7463985857068798,0.765170618106309,0.7684520404475359,0.7690536758449785
1,2,1,2,0,1,1,2,1,2,2,1,1,2,1,1,2,3,0,1,1,4,6,0,3,2,4,1,1,3,4,1,3,2,3,0,0,3,3,5,4,2,3,2,2,1,2,1,1,0,0,0,0,4,2,3,1,4,4,1,0,0,1,0,0.6283697030910962,0.7403740723696629,0.7620818833657151,0.7665952041065032,0.7673921417489561
17,33,18,10,20,22,27,27,26,27,43,29,18,19,26,17,17,12,25,13,22,16,24,11,27,25,38,26,24,14,23,20,49,20,42,27,22,20,25,27,41,27,43,27,24,17,44,15,29,24,29,12,15,29,16,15,17,22,34,18,8,11,13,8,0.6369885472196771,0.7461207657666905,0.7650369878331242,0.7683805385928235,0.7690030267114093
18,33,19,10,20,25,27,26,27,27,40,28,19,19,26,16,17,14,25,13,22,15,25,12,26,25,39,26,24,15,23,19,48,20,43,27,22,20,27,26,42,27,43,28,23,16,44,14,29,23,27,12,15,29,15,15,18,22,34,18,7,11,13,8,0.6368609209950838,0.7461150148391672,0.7650482705167481,0.7683870684583497,0.7690039226288711
16,33,18,10,20,23,27,25,25,27,42,30,17,19,25,18,16,12,25,13,22,16,25,12,27,25,39,26,23,15,24,19,49,20,43,26,22,20,25,27,42,27,44,27,24,18,44,15,29,23,28,12,15,29,16,16,18,22,34,18,7,11,14,8,0.6368439928993855,0.7460792356545591,0.7650284780303267,0.7683776997427199,0.7690028313605132
16,32,18,10,20,22,26,27,26,27,42,29,18,19,26,17,17,12,25,13,22,16,24,11,26,25,38,26,24,14,23,19,49,20,42,27,22,20,25,27,41,27,43,27,24,17,44,15,29,24,29,12,15,29,16,14,17,22,34,18,8,11,13,8,0.6368284410698181,0.7460938937993452,0.7650275322551937,0.768379525921062,0.7690022175171841
17,32,19,10,20,25,26,26,27,27,39,28,19,19,26,16,17,14,25,13,22,15,25,12,25,25,39,26,24,15,23,18,48,20,43,27,22,20,27,26,42,27,43,28,23,16,44,14,29,23,27,12,15,29,15,14,18,22,34,18,7,11,13,8,0.6366990349277107,0.7460870592168313,0.765039381351145,0.7683861121838741,0.7690031232173822
15,32,18,10,20,23,26,25,25,27,41,30,17,19,25,18,16,12,25,13,22,16,25,12,26,25,39,26,23,15,24,18,49,20,43,26,22,20,25,27,42,27,44,27,24,18,44,15,29,23,28,12,15,29,16,15,18,22,34,18,7,11,14,8,0.6366715847223902,0.7460488521389481,0.765018673818477,0.7683764719088164,0.7690020191141524
16,32,18,10,20,22,26,26,26,27,42,29,18,19,26,17,17,12,25,13,22,15,24,11,26,25,38,26,24,13,23,19,49,20,42,27,22,20,25,27,41,27,43,27,24,17,44,15,29,24,29,12,15,29,16,14,17,22,34,18,8,11,13,8,0.636708691930329,0.7460611698942892,0.7650209285223497,0.7683778765497785,0.7690014976659328
15,32,18,10,20,23,26,24,25,27,41,30,17,19,25,18,16,12,25,13,22,15,25,12,26,25,39,26,23,14,24,18,49,20,43,26,22,20,25,27,42,27,44,27,24,18,44,15,29,23,28,12,15,29,16,15,18,22,34,18,7,11,14,8,0.6365534384247832,0.7460171315037585,0.7650122869419712,0.7683749858209349,0.7690012985153295
17,32,19,10,20,25,26,25,27,27,39,28,19,19,26,16,17,14,25,13,22,14,25,12,25,25,39,26,24,14,23,18,48,20,43,27,22,20,27,26,42,27,43,28,23,16,44,14,29,23,27,12,15,29,15,14,18,22,34,18,7,11,13,8,0.6365801270183594,0.7460547671706418,0.7650331707833146,0.7683844811682974,0.76900240760569
54,46,65,35,46,63,54,48,57,54,78,55,32,37,54,17,66,31,58,26,34,30,37,31,58,41,62,51,34,24,31,23,86,50,84,33,40,45,58,37,80,56,90,58,49,43,62,40,60,33,50,18,20,41,35,20,48,23,65,34,31,22,26,17,0.6351337344122578,0.7452418593036954,0.7648546738983908,0.7684005122180273,0.7690482351147118
55,45,65,35,46,63,54,48,57,55,78,56,32,36,54,17,66,31,58,26,34,30,37,31,58,41,62,51,35,24,31,22,87,50,84,34,40,45,59,36,79,56,91,57,49,44,62,39,59,33,50,18,20,41,35,20,48,23,65,34,31,22,25,17,0.6350220285182059,0.74520841316628,0.7648469827472172,0.7683990174514627,0.7690476616081752
55,48,64,37,45,62,52,48,58,54,78,55,32,37,55,17,66,30,60,25,34,30,37,31,58,40,60,50,35,25,32,22,84,49,85,32,41,46,59,37,81,55,92,58,49,43,60,40,60,33,51,18,20,40,34,21,48,23,64,36,31,22,26,17,0.6351136830408276,0.7452263478327784,0.7648532454418789,0.7684014827942829,0.7690492941485371
54,46,65,35,46,63,54,48,57,54,78,55,32,37,54,17,66,31,58,26,34,30,37,31,58,41,62,51,34,24,31,23,86,50,84,33,40,45,58,37,80,56,89,58,49,43,62,40,60,33,50,18,20,41,35,20,48,23,65,33,31,22,26,17,0.6351265070501916,0.7452383359102605,0.764855849159765,0.7684006220060763,0.7690480765582633
55,45,65,35,46,63,54,48,57,55,78,56,32,36,54,17,66,31,58,26,34,30,37,31,58,41,62,51,35,24,31,22,87,50,84,34,40,45,59,36,79,56,90,57,49,44,62,39,59,33,50,18,20,41,35,20,48,23,65,33,31,22,25,17,0.63501448426236,0.7452047178495076,0.7648480576598483,0.7683991248551011,0.7690475021365675
55,48,64,37,45,62,52,48,58,54,78,55,32,37,55,17,66,30,60,25,34,30,37,31,58,40,60,50,35,25,32,22,84,49,85,32,41,46,59,37,81,55,91,58,49,43,60,40,60,33,51,18,20,40,34,21,48,23,64,35,31,22,26,17,0.635106500396069,0.7452229089241259,0.7648544143501993,0.7684016504418293,0.7690491372766551
52,43,63,34,45,59,52,43,54,48,73,53,30,37,52,17,63,28,55,24,33,30,34,29,53,39,57,49,31,25,31,22,81,47,80,30,37,43,54,36,76,53,84,57,47,40,56,39,56,31,49,18,19,38,32,20,45,23,63,33,31,21,25,17,0.635429956022798,0.7453236759259392,0.7648739552561528,0.7684048815144974,0.7690476144053205
53,42,63,34,45,59,52,43,54,49,73,54,30,36,52,17,63,28,55,24,33,30,34,29,53,39,57,49,32,25,31,21,82,47,80,31,37,43,55,35,75,53,85,56,47,41,56,38,55,31,49,18,19,38,32,20,45,23,63,33,31,21,24,17,0.6353150456827577,0.7452889160493608,0.7648663230286646,0.7684034601439238,0.7690470428305404
53,45,62,36,44,58,50,43,55,48,73,53,30,37,53,17,63,27,57,23,33,30,34,29,53,38,55,48,32,26,32,21,79,46,81,29,38,44,55,36,77,52,86,57,47,40,54,39,56,31,50,18,19,37,31,21,45,23,62,35,31,21,25,17,0.6354059407209355,0.7453043308138164,0.7648691692323608,0.7684040307424452,0.7690480682292223
1,1,1,0,0,1,3,3,0,3,2,1,1,1,3,0,1,1,2,3,4,6,1,0,4,2,2,3,2,0,4,0,2,2,5,0,1,3,5,1,4,2,5,3,1,2,2,0,1,1,1,0,0,4,1,0,0,3,2,3,0,1,1,0,0.6232249301606867,0.7397873076066745,0.7619111441280284,0.7659568942010268,0.7669971819044441
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,2,4,5,1,0,4,2,2,3,1,1,4,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,1,0,3,1,1,0,3,2,3,0,1,1,0,0.6264387467269528,0.7418195483796514,0.7623719921493745,0.7663376329316524,0.7672148969070954
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,3,4,6,1,0,4,2,2,3,1,0,4,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,0,0,4,1,0,0,3,2,3,0,1,1,0,0.6246883171613091,0.7405338819947959,0.762076971432042,0.766156194376008,0.7670842679055047
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,3,4,6,1,0,5,2,1,3,1,0,3,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,0,0,4,1,0,0,3,2,3,0,1,2,0,0.6282841321920248,0.7418098152771443,0.762076971432042,0.766156194376008,0.7670842679055047
20,29,21,15,21,18,29,30,29,28,34,33,17,24,30,11,16,20,25,9,27,15,21,14,23,30,42,20,19,18,32,21,46,19,49,23,18,27,32,26,41,27,51,27,26,16,35,23,29,26,20,20,21,24,19,11,28,24,28,21,5,8,18,9,0.6370664667314543,0.7463149700260575,0.7651509038766603,0.7684085832296409,0.7690130456545087
20,29,21,14,21,19,30,28,29,28,35,32,16,24,30,11,17,20,24,9,27,15,22,15,23,30,42,20,18,18,33,20,46,19,48,24,18,27,32,26,41,27,51,27,25,16,36,24,29,26,19,20,21,24,18,11,28,24,28,22,5,8,18,10,0.6370242531991521,0.746258827367717,0.7651285001767963,0.7684097604558104,0.7690148198425142
20,27,20,14,21,18,29,29,29,30,35,32,16,24,30,11,17,20,24,9,27,15,21,14,23,31,42,19,18,18,33,21,44,19,51,24,18,27,32,26,41,27,51,27,25,16,37,24,29,25,19,21,21,24,19,12,28,24,28,22,5,8,18,9,0.6369148545969862,0.7462436429149054,0.7651089569728768,0.7683997493384501,0.7690114644671494
21,28,20,14,19,18,30,30,30,29,34,33,17,24,30,11,16,20,25,9,27,15,21,13,23,29,42,19,19,19,32,22,45,19,51,24,18,26,32,26,40,27,50,28,27,16,34,23,29,26,19,20,21,25,18,13,28,24,29,21,5,7,19,9,0.6371368402948877,0.7463351985622098,0.7651413149189554,0.7684047374436238,0.7690127034801983
21,28,20,14,19,18,30,30,30,29,34,33,17,24,30,11,16,20,25,9,27,15,21,13,23,29,42,19,19,19,32,22,45,19,51,24,18,27,32,26,41,27,51,27,26,16,34,23,29,26,19,20,21,24,18,13,28,24,29,21,5,7,19,9,0.637025990745104,0.7462877965880099,0.765129668078877,0.7684012769690928,0.7690115721301429
21,28,21,14,19,16,29,33,29,29,34,31,17,24,31,11,16,20,26,9,28,15,20,13,23,29,42,19,19,19,31,22,44,20,50,24,18,27,32,26,40,27,51,27,26,16,35,23,29,26,17,20,21,25,18,12,29,24,30,22,5,7,19,10,0.6371821567083689,0.7463060225864117,0.7651414893794717,0.7684039925524853,0.7690120095650598
20,29,21,14,21,18,29,30,29,28,34,33,17,24,29,10,16,20,25,9,27,15,21,14,23,30,42,20,19,18,32,20,46,19,49,23,18,27,32,26,41,27,51,27,26,16,35,23,28,26,20,20,21,24,19,10,27,24,28,21,5,8,18,9,0.6368823962506821,0.7462658128581394,0.7651395849931498,0.7684073343256574,0.7690124940543068
21,28,20,13,19,18,30,30,30,29,34,33,17,24,29,10,16,20,25,9,27,15,21,13,23,29,42,19,19,19,32,21,45,19,51,24,18,26,32,26,40,27,50,28,27,16,34,23,28,26,19,20,21,25,18,12,27,24,29,21,5,7,19,9,0.6369545597149288,0.7462873900564794,0.7651304573481772,0.768403448003654,0.7690121482709916
